id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze,country,countrypopulation,countrygdp_per_capita
812220330,Alanna Kennedy,AUS,female,34720,1.76,63,football,0,0,0,Australia,23781169,56310.96299
923852920,Alastair Brogdon,GBR,male,32091,1.83,76,hockey,0,0,0,United Kingdom,65138232,43875.96961
533114803,Alba Torrens,ESP,female,32750,1.91,68,basketball,0,1,0,Spain,46418269,25831.58231
551413911,Albachir Mouctar,NIG,male,34820,1.78,76,aquatics,0,0,0,Niger,19899120,358.958152
92096398,Albane Valenzuela,SUI,female,35781,1.74,58,golf,0,0,0,Switzerland,8286976,80945.07922
930879907,Albert Espanol Lifante,ESP,male,31349,1.89,86,aquatics,0,0,0,Spain,46418269,25831.58231
596935178,Albert Gaun,RUS,male,33776,1.85,80,taekwondo,0,0,0,Russia,144096812,9092.580536
70764024,Albert Hermoso Farras,ESP,male,28730,1.68,65,equestrian,0,0,0,Spain,46418269,25831.58231
172435291,Albert Kibichii Rop,BRN,male,33802,1.77,63,athletics,0,0,0,Bahrain,1377237,22600.2141
389597142,Albert Puig Garrich,ESP,male,34425,1.84,78,aquatics,0,0,0,Spain,46418269,25831.58231
184326688,Albert Ramon Ramirez,VEN,male,33731,1.82,,boxing,0,0,0,Venezuela,31108083,
100190722,Albert Ramos-Vinolas,ESP,male,32159,1.88,80,tennis,0,0,0,Spain,46418269,25831.58231
366742302,Albert Saritov,ROU,male,31236,1.88,100,wrestling,0,0,1,,,
670559048,Albert Selimov,AZE,male,31507,1.71,,boxing,0,0,0,Azerbaijan,9651349,5496.34464
124573287,Albert Subirats,VEN,male,31680,1.9,85,aquatics,0,0,0,Venezuela,31108083,
635016740,Alberth Bravo,VEN,male,32018,1.99,88,athletics,0,0,0,Venezuela,31108083,
502881474,Alberth Elis,HON,male,35107,1.84,77,football,0,0,0,Honduras,8075060,2528.89355
583503806,Albertina Cruz Kassoma,ANG,female,35228,1.92,105,handball,0,0,0,Angola,25021974,4101.472152
804217525,Alberto Alvarez,MEX,male,33305,1.91,78,athletics,0,0,0,Mexico,127017224,9005.024265
331799449,Alberto Ezequiel Melian,ARG,male,32875,1.7,,boxing,0,0,0,Argentina,43416755,13431.87834
532248667,Alberto Fernandez,ESP,male,30483,1.8,115,shooting,0,0,0,Spain,46418269,25831.58231
566773050,Alberto Ignacio Palmetta,ARG,male,32968,1.75,,boxing,0,0,0,Argentina,43416755,13431.87834
220269839,Alberto Munarriz Egana,ESP,male,34473,1.98,105,aquatics,0,0,0,Spain,46418269,25831.58231
861268031,Alberto Ricchetti,ITA,male,31193,1.86,88,canoe,0,0,0,Italy,60802085,29957.80432
663206046,Albin Lagergren,SWE,male,33858,1.86,94,handball,0,0,0,Sweden,9798871,50579.67365
966601149,Albina Shakirova,RUS,female,31866,1.65,50,shooting,0,0,0,Russia,144096812,9092.580536
74286490,Aldemir da Silva Junior,BRA,male,33763,1.93,80,athletics,0,0,0,Brazil,207847528,8538.589975
46123715,Aldo Montano,ITA,male,28812,1.84,82,fencing,0,0,0,Italy,60802085,29957.80432
343089125,Alec Potts,AUS,male,35104,1.85,77,archery,0,0,1,Australia,23781169,56310.96299
210525666,Aleixo-Platini Menga,GER,male,32049,1.82,82,athletics,0,0,0,Germany,81413145,41313.31399
969294495,Alejandra Betancur,COL,female,31941,1.6,82,rugby sevens,0,0,0,Colombia,48228704,6056.147717
388913856,Alejandra Garza Garza,MEX,female,33451,1.65,75,weightlifting,0,0,0,Mexico,127017224,9005.024265
883610308,Alejandra Jhonay Benitez Romero,VEN,female,29409,1.69,62,fencing,0,0,0,Venezuela,31108083,
694204413,Alejandra Llaneza,MEX,female,32294,1.58,48,golf,0,0,0,Mexico,127017224,9005.024265
400375379,Alejandra Orozco,MEX,female,35539,1.57,56,aquatics,0,0,0,Mexico,127017224,9005.024265
151538357,Alejandra Ortega,MEX,female,34523,1.65,57,athletics,0,0,0,Mexico,127017224,9005.024265
281414786,Alejandra Quereda,ESP,female,33809,1.75,54,gymnastics,0,1,0,Spain,46418269,25831.58231
471263119,Alejandra Teran,MEX,female,33258,1.76,73,fencing,0,0,0,Mexico,127017224,9005.024265
929131268,Alejandra Valencia,MEX,female,34624,1.75,74,archery,0,0,0,Mexico,127017224,9005.024265
419155357,Alejandra Zavala Vazquez,MEX,female,30849,1.65,85,shooting,0,0,0,Mexico,127017224,9005.024265
440339638,Alejandro Enrique Valdes Tobier,CUB,male,32465,1.65,65,wrestling,0,0,0,Cuba,11389562,
691394107,Alejandro Foglia Costa,URU,male,30711,1.9,96,sailing,0,0,0,Uruguay,3431555,15573.90092
813391088,Alejandro Valverde Belmonte,ESP,male,29336,1.77,63,cycling,0,0,0,Spain,46418269,25831.58231
288835407,Aleksandar Aleksandrov,AZE,male,32972,1.89,93,rowing,0,0,0,Azerbaijan,9651349,5496.34464
299839075,Aleksandar IVOVIC,MNE,male,31467,1.97,107,aquatics,0,0,0,,,
371740701,Aleksandar Karakasevic,SRB,male,27737,1.78,85,table tennis,0,0,0,,,
150583899,Aleksandar Kukolj,SRB,male,33490,1.94,94,judo,0,0,0,,,
156829148,Aleksandar Nikolov,BUL,male,33773,1.85,75,aquatics,0,0,0,Bulgaria,7177991,6993.47736
39610779,Aleksandar RADOVIC,MNE,male,31832,1.91,98,aquatics,0,0,0,,,
150706476,Aleksandr Krasnykh,RUS,male,34869,1.88,80,aquatics,0,0,0,Russia,144096812,9092.580536
461398245,Aleksandr Lipatov,RUS,male,29747,1.84,77,canoe,0,0,0,Russia,144096812,9092.580536
825626228,Aleksandr Markov,RUS,male,31193,1.79,70,equestrian,0,0,0,Russia,144096812,9092.580536
26501082,Aleksandr Popkov,RUS,male,34695,1.85,80,aquatics,0,0,0,Russia,144096812,9092.580536
442737224,Aleksandr Sadovnikov,RUS,male,35329,1.93,85,aquatics,0,0,0,Russia,144096812,9092.580536
928101165,Aleksandra Cotti,ITA,female,32490,1.67,65,aquatics,0,1,0,Italy,60802085,29957.80432
15347644,Aleksandra Crvendakic,SRB,female,35141,1.87,76,basketball,0,0,1,,,
398269007,Aleksandra Jarmolinska,POL,female,33122,1.6,67,shooting,0,0,0,Poland,37999494,12554.54755
344407164,Aleksandra Krunic,SRB,female,34043,1.63,55,tennis,0,0,0,,,
598990857,Aleksandra Patskevich,RUS,female,32451,1.69,49,aquatics,1,0,0,Russia,144096812,9092.580536
832551080,Aleksandra Romanova,KAZ,female,33233,1.68,58,athletics,0,0,0,Kazakhstan,17544126,10509.98107
778823226,Aleksandra Socha,POL,female,30040,1.74,66,fencing,0,0,0,Poland,37999494,12554.54755
146965989,Aleksandra Urbanczyk,POL,female,32094,1.72,64,aquatics,0,0,0,Poland,37999494,12554.54755
265023366,Aleksandrs Samoilovs,LAT,male,31143,1.96,98,volleyball,0,0,0,Latvia,1978440,13648.54756
282139882,Aleksei Brianskii,RUS,male,35687,1.92,82,aquatics,0,0,0,Russia,144096812,9092.580536
646633611,Aleksei Kurbatov,RUS,male,34463,,,cycling,0,0,0,Russia,144096812,9092.580536
200955001,Aleksejs Rumjancevs,LAT,male,31456,1.85,90,canoe,0,0,0,Latvia,1978440,13648.54756
285964258,Aleksejs Saramotins,LAT,male,30049,1.85,75,cycling,0,0,0,Latvia,1978440,13648.54756
169040459,Aleksey Mochalov,UZB,male,32917,1.86,90,canoe,0,0,0,Uzbekistan,31299500,2132.070368
191984367,Aleksi Ojala,FIN,male,33947,1.8,62,athletics,0,0,0,Finland,5482013,42311.03623
462274321,Alemu Bekele,BRN,male,32955,1.62,59,athletics,0,0,0,Bahrain,1377237,22600.2141
571628094,Alen Zasieiev,UKR,male,32426,1.85,125,wrestling,0,0,0,Ukraine,45198200,2114.954716
871020123,Alena Abramchuk,BLR,female,32187,1.82,95,athletics,0,0,0,Belarus,9513000,5740.456495
603507285,Alena Amialiusik,BLR,female,32545,1.69,52,cycling,0,0,0,Belarus,9513000,5740.456495
390806588,Alena Furman,BLR,female,33366,1.79,65,rowing,0,0,0,Belarus,9513000,5740.456495
84230211,Alena Sharp,CAN,female,29652,1.68,69,golf,0,0,0,Canada,35851774,43248.52991
30712954,Alena Sobaleva,BLR,female,34100,1.78,87,athletics,0,0,0,Belarus,9513000,5740.456495
906750380,Alesha Widdall,USA,female,32876,1.73,65,hockey,0,0,0,United States,321418820,56115.71843
779596907,Alessandra Aguilar,ESP,female,28672,1.65,50,athletics,0,0,0,Spain,46418269,25831.58231
236415837,Alessandra Patelli,ITA,female,33559,1.8,70,rowing,0,0,0,Italy,60802085,29957.80432
820764186,Alessandra Perilli,SMR,female,32234,1.69,73,shooting,0,0,0,San Marino,31781,
630246233,Alessandro De Marchi,ITA,male,31551,1.81,66,cycling,0,0,0,Italy,60802085,29957.80432
24174970,Alessandro Fabian,ITA,male,32149,1.86,77,triathlon,0,0,0,Italy,60802085,29957.80432
213338722,Alessandro Nora,ITA,male,31921,1.91,85,aquatics,0,0,1,Italy,60802085,29957.80432
346410285,Alessandro Velotto,ITA,male,34742,1.86,85,aquatics,0,0,1,Italy,60802085,29957.80432
5076328,Alessia Gennari,ITA,female,33545,1.84,68,volleyball,0,0,0,Italy,60802085,29957.80432
559742871,Alessia Maurelli,ITA,female,35299,1.68,48,gymnastics,0,0,0,Italy,60802085,29957.80432
488353513,Alessia Orro,ITA,female,35994,1.8,74,volleyball,0,0,0,Italy,60802085,29957.80432
767623428,Alessia Polieri,ITA,female,34628,1.63,55,aquatics,0,0,0,Italy,60802085,29957.80432
389711690,Alessia Trost,ITA,female,34036,1.88,70,athletics,0,0,0,Italy,60802085,29957.80432
636505415,Aletta Jorritsma,NED,female,32645,1.86,76,rowing,0,0,0,Netherlands,16936520,44299.76809
746309995,Alev Kelter,USA,female,33318,1.68,74,rugby sevens,0,0,0,United States,321418820,56115.71843
178787882,Alex Abrines,ESP,male,34182,1.98,93,basketball,0,0,1,Spain,46418269,25831.58231
527236860,Alex Amankwah,GHA,male,33665,,,athletics,0,0,0,Ghana,27409893,1369.701122
24122998,Alex Beddoes,COK,male,34889,1.81,74,athletics,0,0,0,Cook Islands,,
334218519,Alex Bowen,USA,male,34216,1.96,102,aquatics,0,0,0,United States,321418820,56115.71843
962040149,Alex Casasayas,ESP,male,32190,1.83,78,hockey,0,0,0,Spain,46418269,25831.58231
794799982,Alex Cejka,GER,male,25904,1.68,65,golf,0,0,0,Germany,81413145,41313.31399
566695148,Alex Garcia,BRA,male,29284,1.92,102,basketball,0,0,0,Brazil,207847528,8538.589975
204746498,Alex Garcia Mendoza,CUB,male,34122,1.86,110,judo,0,0,0,Cuba,11389562,
544745828,Alex Gregory,GBR,male,30752,1.98,97,rowing,1,0,0,United Kingdom,65138232,43875.96961
851889356,Alex Hua Tian,CHN,male,32806,1.9,70,equestrian,0,0,0,China,1371220000,8027.68381
212901658,Alex Kennedy,NZL,male,33890,1.96,96,rowing,0,0,0,New Zealand,4595700,37807.96728
967635529,Alex Maloney,NZL,female,33682,1.58,56,sailing,0,1,0,New Zealand,4595700,37807.96728
723568012,Alex Morgan,USA,female,32691,1.7,59,football,0,0,0,United States,321418820,56115.71843
531765497,Alex Obert,USA,male,33590,1.96,105,aquatics,0,0,0,United States,321418820,56115.71843
557501936,Alex Ranghieri,ITA,male,31946,2,94,volleyball,0,0,0,Italy,60802085,29957.80432
240862321,Alex Roelse,USA,male,34709,2.04,115,aquatics,0,0,0,United States,321418820,56115.71843
107240268,Alex Rose,SAM,male,33559,,,athletics,0,0,0,Samoa,193228,3938.548846
58596600,Alex Sobers,BAR,male,36112,1.88,66,aquatics,0,0,0,Barbados,284215,15429.34046
703205900,Alex William Pombo Silva,BRA,male,32345,1.74,73,judo,0,0,0,Brazil,207847528,8538.589975
636907352,Alex Wright,IRL,male,33226,1.75,62,athletics,0,0,0,Ireland,4640703,61133.67243
893073673,Alex di Giorgio,ITA,male,33082,1.85,75,aquatics,0,0,0,Italy,60802085,29957.80432
644656107,Alexa Moreno,MEX,female,34554,1.47,45,gymnastics,0,0,0,Mexico,127017224,9005.024265
898510239,Alexander Belonogoff,AUS,male,32980,1.87,90,rowing,0,1,0,Australia,23781169,56310.96299
583622968,Alexander Brouwer,NED,male,32815,1.98,90,volleyball,0,0,1,Netherlands,16936520,44299.76809
771200886,Alexander Bryukhankov,RUS,male,31879,1.84,79,triathlon,0,0,0,Russia,144096812,9092.580536
525300567,Alexander Bury,BLR,male,32034,1.84,94,tennis,0,0,0,Belarus,9513000,5740.456495
750329482,Alexander Choupenitch,CZE,male,34456,1.96,89,fencing,0,0,0,Czech Republic,10551219,17548.33821
737791847,Alexander Edmondson,AUS,male,34325,1.84,76,cycling,0,1,0,Australia,23781169,56310.96299
3104691,Alexander Fransson,SWE,male,34426,1.8,75,football,0,0,0,Sweden,9798871,50579.67365
100528515,Alexander Gehbauer,AUT,male,32987,1.85,70,cycling,0,0,0,Austria,8611088,43774.98517
515896035,Alexander Hartmann,AUS,male,34035,1.98,91,athletics,0,0,0,Australia,23781169,56310.96299
986385043,Alexander Hendrickx,BEL,male,34187,1.85,82,hockey,0,0,0,Belgium,11285721,40324.02777
711926626,Alexander Hill,AUS,male,34039,1.93,91,rowing,0,1,0,Australia,23781169,56310.96299
45190859,Alexander Horst,AUT,male,30305,1.86,88,volleyball,0,0,0,Austria,8611088,43774.98517
724710281,Alexander Huber,AUT,male,31253,1.79,64,volleyball,0,0,0,Austria,8611088,43774.98517
604407494,Alexander John,GER,male,31535,1.85,84,athletics,0,0,0,Germany,81413145,41313.31399
300967214,Alexander Karwoski,USA,male,33132,1.94,90,rowing,0,0,0,United States,321418820,56115.71843
41863727,Alexander Kosenkow,GER,male,28198,1.78,74,athletics,0,0,0,Germany,81413145,41313.31399
5256036,Alexander Leksell,SWE,male,35475,1.76,78,football,0,0,0,Sweden,9798871,50579.67365
37893138,Alexander Lerionka Sampao,KEN,male,35430,,67,athletics,0,0,0,Kenya,46050302,1376.712829
911821683,Alexander Lesun,RUS,male,32325,1.85,74,modern pentathlon,1,0,0,Russia,144096812,9092.580536
703140166,Alexander Lloyd,AUS,male,33224,1.89,89,rowing,0,0,0,Australia,23781169,56310.96299
994257957,Alexander Massialas,USA,male,34444,1.88,81,fencing,0,1,1,United States,321418820,56115.71843
517168133,Alexander Milosevic,SWE,male,33633,1.92,77,football,0,0,0,Sweden,9798871,50579.67365
589365060,Alexander Molerio Quintana,CUB,male,33500,1.69,75,shooting,0,0,0,Cuba,11389562,
536913332,Alexander Naddour,USA,male,33301,1.71,70,gymnastics,0,0,1,United States,321418820,56115.71843
110525640,Alexander Peya,AUT,male,29399,1.82,80,tennis,0,0,0,Austria,8611088,43774.98517
658069337,Alexander Russo,BRA,male,34541,1.73,61,athletics,0,0,0,Brazil,207847528,8538.589975
648973939,Alexander Schmirl,AUT,male,32770,1.76,95,shooting,0,0,0,Austria,8611088,43774.98517
961318209,Alexander Shatilov,ISR,male,31858,1.83,77,gymnastics,0,0,0,Israel,8380400,35728.0935
909129710,Alexander Shibaev,RUS,male,33125,1.92,80,table tennis,0,0,0,Russia,144096812,9092.580536
452039868,Alexander Sigurbjornsson,ESP,male,32490,1.8,80,rowing,0,0,0,Spain,46418269,25831.58231
484197906,Alexander Sukhorukov,RUS,male,32195,1.96,93,aquatics,0,0,0,Russia,144096812,9092.580536
120799596,Alexander Volkov,RUS,male,31092,2.1,90,volleyball,0,0,0,Russia,144096812,9092.580536
745034260,Alexandr Spac,MDA,male,32833,1.64,77,weightlifting,0,0,0,Moldova,3554150,1848.061804
188141447,Alexandr Yemelyanov,KAZ,male,30682,1.84,97,canoe,0,0,0,Kazakhstan,17544126,10509.98107
928138606,Alexandr Zaichikov,KAZ,male,33833,1.8,105,weightlifting,0,0,1,Kazakhstan,17544126,10509.98107
878621949,Alexandra Burghardt,GER,female,34452,1.81,70,athletics,0,0,0,Germany,81413145,41313.31399
566681185,Alexandra Danson,GBR,female,31188,1.67,56,hockey,1,0,0,United Kingdom,65138232,43875.96961
612116227,Alexandra Hagan,AUS,female,33318,1.82,75,rowing,0,0,0,Australia,23781169,56310.96299
383231190,Alexandra Keresztesi,ARG,female,30432,1.83,72,canoe,0,0,0,Argentina,43416755,13431.87834
191014767,Alexandra Lacrabere,FRA,female,31894,1.77,73,handball,0,1,0,France,66808385,36205.5681
486083635,Alexandra Longova,SVK,female,34372,1.73,51,archery,0,0,0,Slovakia,5424050,16088.27759
30769207,Alexandra Martinez,BRA,female,29845,1.77,68,handball,0,0,0,Brazil,207847528,8538.589975
921114489,Alexandra Mirca,MDA,female,34253,1.68,70,archery,0,0,0,Moldova,3554150,1848.061804
338753895,Alexandra Nemich,KAZ,female,34702,1.68,46,aquatics,0,0,0,Kazakhstan,17544126,10509.98107
599952871,Alexandra Oquendo,PUR,female,30715,1.89,75,volleyball,0,0,0,Puerto Rico,3474182,
125810149,Alexandra Popp,GER,female,33334,1.74,65,football,1,0,0,Germany,81413145,41313.31399
891965491,Alexandra Privalova,BLR,female,32079,1.78,66,table tennis,0,0,0,Belarus,9513000,5740.456495
71010173,Alexandra Raisman,USA,female,34479,1.58,52,gymnastics,1,2,0,United States,321418820,56115.71843
256577556,Alexandra Razarenova,RUS,female,33071,1.68,56,triathlon,0,0,0,Russia,144096812,9092.580536
692519892,Alexandra Tavernier,FRA,female,34316,1.7,82,athletics,0,0,0,France,66808385,36205.5681
443690040,Alexandra Touretski,SUI,female,34597,1.7,58,aquatics,0,0,0,Switzerland,8286976,80945.07922
475551107,Alexandra Wenk,GER,female,34737,1.8,63,aquatics,0,0,0,Germany,81413145,41313.31399
872947130,Alexandra Wester,GER,female,34414,1.8,64,athletics,0,0,0,Germany,81413145,41313.31399
753747706,Alexandre Ayache,FRA,male,30214,1.8,80,equestrian,0,0,0,France,66808385,36205.5681
356907302,Alexandre Bouzaid,SEN,male,29766,1.68,75,fencing,0,0,0,Senegal,15129273,899.5798795
538814395,Alexandre Camarasa,FRA,male,31938,1.93,100,aquatics,0,0,0,France,66808385,36205.5681
333303277,Alexandre Camargo,BRA,male,36275,1.77,75,fencing,0,0,0,Brazil,207847528,8538.589975
718560734,Alexandre Haldemann,SUI,male,34766,1.86,81,aquatics,0,0,0,Switzerland,8286976,80945.07922
203028845,Alexandre Iddir,FRA,male,33290,1.84,90,judo,0,0,0,France,66808385,36205.5681
391830541,Alexandre de Paeuw,BEL,male,32423,1.78,75,hockey,0,0,0,Belgium,11285721,40324.02777
350839117,Alexandres Gounas,GRE,male,32784,1.79,73,aquatics,0,0,0,Greece,10823732,18002.23058
72024697,Alexandrina Cabral,ESP,female,31537,1.75,62,handball,0,0,0,Spain,46418269,25831.58231
17092453,Alexandro Pozzer,BRA,male,32498,1.92,107,handball,0,0,0,Brazil,207847528,8538.589975
809372786,Alexandros Papamichail,GRE,male,32404,1.78,63,athletics,0,0,0,Greece,10823732,18002.23058
992947913,Alexei Klimov,RUS,male,27633,1.82,88,shooting,0,0,0,Russia,144096812,9092.580536
621322055,Alexei Sancov,MDA,male,36448,1.88,85,aquatics,0,0,0,Moldova,3554150,1848.061804
434694198,Alexej Prochorow,GER,male,32962,1.91,138,weightlifting,0,0,0,Germany,81413145,41313.31399
271488726,Alexey Alipov,RUS,male,27613,1.74,80,shooting,0,0,0,Russia,144096812,9092.580536
251192385,Alexey Cheremisinov,RUS,male,31237,1.83,75,fencing,1,0,0,Russia,144096812,9092.580536
318060996,Alexey Denisenko,RUS,male,34211,1.85,68,taekwondo,0,1,0,Russia,144096812,9092.580536
221070420,Alexey Dergunov,KAZ,male,30941,1.87,95,canoe,0,0,0,Kazakhstan,17544126,10509.98107
333787984,Alexey Verbov,RUS,male,29982,1.83,79,volleyball,0,0,0,Russia,144096812,9092.580536
527521403,Alexey Yakimenko,RUS,male,30620,1.84,80,fencing,0,0,0,Russia,144096812,9092.580536
448880966,Alexi Pappas,GRE,female,32960,,,athletics,0,0,0,Greece,10823732,18002.23058
524151751,Alexis Gonzalez,ARG,male,29788,1.84,85,volleyball,0,0,0,Argentina,43416755,13431.87834
491625914,Alexis Raynaud,FRA,male,34565,1.72,78,shooting,0,0,1,France,66808385,36205.5681
166278707,Alexis Santos,POR,male,33686,1.85,74,aquatics,0,0,0,Portugal,10348648,19222.15008
697622072,Alexis Soto,ARG,male,34262,1.64,66,football,0,0,0,Argentina,43416755,13431.87834
194257222,Alexis Vuillermoz,FRA,male,32295,1.73,60,cycling,0,0,0,France,66808385,36205.5681
860974311,Alexus Laird,SEY,female,34039,1.72,61,aquatics,0,0,0,Seychelles,92900,15476.01944
108252301,Alfonso Antonio Leyva Yepez,MEX,male,33975,1.81,85,wrestling,0,0,0,Mexico,127017224,9005.024265
231869553,Alfonso Benavides Lopez de Ayala,ESP,male,33306,1.82,86,canoe,0,0,0,Spain,46418269,25831.58231
475919800,Alfred Kipketer,KEN,male,35427,1.67,60,athletics,0,0,0,Kenya,46050302,1376.712829
450635887,Alfredo Campo,ECU,male,34030,1.92,90,cycling,0,0,0,Ecuador,16144363,6205.064145
736830151,Alfredo Talavera,MEX,male,30212,1.88,84,football,0,0,0,Mexico,127017224,9005.024265
233231940,Alhussein Gambour,LBA,male,32741,1.75,68,rowing,0,0,0,Libya,6278438,
604740736,Ali Adnan,IRQ,male,34322,1.8,76,football,0,0,0,Iraq,36423395,4943.760388
461686848,Ali Elghrari,LBA,male,35461,,,archery,0,0,0,Libya,6278438,
668278260,Ali Eren Demirezen,TUR,male,32965,1.89,,boxing,0,0,0,Turkey,78665830,9125.68759
737778764,Ali Faez,IRQ,male,34586,1.84,75,football,0,0,0,Iraq,36423395,4943.760388
800154411,Ali Hashemi,IRI,male,33543,1.78,93,weightlifting,0,0,0,Iran,79109272,
931441337,Ali Hisny,IRQ,male,34477,1.77,70,football,0,0,0,Iraq,36423395,4943.760388
670890480,Ali Kaya,TUR,male,34444,1.75,54,athletics,0,0,0,Turkey,78665830,9125.68759
732766543,Ali Khalafalla,EGY,male,35198,1.82,78,aquatics,0,0,0,Egypt,91508084,3614.746766
702507964,Ali Khamis Khamis,BRN,male,34880,1.82,70,athletics,0,0,0,Bahrain,1377237,22600.2141
969053827,Ali Krieger,USA,female,30891,1.68,63,football,0,0,0,United States,321418820,56115.71843
716391442,Ali Messaoudi,ALG,male,34985,1.78,63,athletics,0,0,0,Algeria,39666519,4206.031232
768503351,Ali Nouisri,TUN,male,34354,1.84,75,cycling,0,0,0,Tunisia,11107800,3872.512084
853472045,Ali Pakdaman,IRI,male,33108,1.93,94,fencing,0,0,0,Iran,79109272,
89809268,Ali Riley,NZL,female,32080,1.63,57,football,0,0,0,New Zealand,4595700,37807.96728
472145214,Ali Suljic,SWE,male,35691,1.89,80,football,0,0,0,Sweden,9798871,50579.67365
429169523,Ali Yousef Al Rumaihi,QAT,male,29824,1.77,86,equestrian,0,0,0,Qatar,2235355,73653.39443
220820586,Ali Zein Mohamed,EGY,male,33221,1.9,83,handball,0,0,0,Egypt,91508084,3614.746766
76451177,Alia Atkinson,JAM,female,32488,1.73,71,aquatics,0,0,0,Jamaica,2725941,5232.024583
432850961,Alia Saeed Mohammed,UAE,female,34286,1.58,54,athletics,0,0,0,United Arab Emirates,9156963,40438.76293
502227727,Aliaksandr Bersanau,BLR,male,33848,1.76,94,weightlifting,0,0,0,Belarus,9513000,5740.456495
23998076,Aliaksandr Buikevich,BLR,male,31005,1.91,80,fencing,0,0,0,Belarus,9513000,5740.456495
564017885,Aliaksandr Liakhovich,BLR,male,32693,1.72,65,athletics,0,0,0,Belarus,9513000,5740.456495
68967384,Aliaksandra Herasimenia,BLR,female,31412,1.74,58,aquatics,0,0,1,Belarus,9513000,5740.456495
775336377,Aliaksandra Tarasava,BLR,female,32317,1.7,64,basketball,0,0,0,Belarus,9513000,5740.456495
185532375,Aliaksei Mzhachyk,BLR,male,35246,1.9,136,weightlifting,0,0,0,Belarus,9513000,5740.456495
481292461,Alican Kaynar,TUR,male,32446,1.91,98,sailing,0,0,0,Turkey,78665830,9125.68759
198660870,Alice Aprot Nawowuna,KEN,female,34336,1.52,54,athletics,0,0,0,Kenya,46050302,1376.712829
